from,starting label,QID,label,depth,target
Q131164,Web 2.0,Q17053649,food trends,2,0
Q131164,Web 2.0,Q2207328,technological convergence,2,1
Q570871,email client,Q17155032,software category,1,1
Q570871,email client,Q15079042,spaced repetition software,2,0
Q570871,email client,Q643876,Virtual printer,2,0
Q570871,email client,Q1074158,educational software,2,0
Q570871,email client,Q3077240,forge,2,0
Q570871,email client,Q1727373,lint,2,0
Q377539,Kernel-based Virtual Machine,Q1077480,hypervisor,1,1
Q377539,Kernel-based Virtual Machine,Q341,free software,1,1
Q377539,Kernel-based Virtual Machine,Q20825628,GNU package,2,1
Q377539,Kernel-based Virtual Machine,Q506883,free and open-source software,2,1
Q377539,Kernel-based Virtual Machine,Q388,Linux,2,1
Q377539,Kernel-based Virtual Machine,Q20983788,free operating system,2,1
Q377539,Kernel-based Virtual Machine,Q56191572,Escornabot,2,0
Q457396,ambient intelligence,Q1969448,term,1,1
Q457396,ambient intelligence,Q20986437,naming dispute,2,0
Q457396,ambient intelligence,Q58233068,humorous,2,0
Q457396,ambient intelligence,Q77329811,wrestling term,2,0
Q457396,ambient intelligence,Q57158028,general term,2,0
Q457396,ambient intelligence,Q41014950,ChEBI Ontology term,2,0
Q457396,ambient intelligence,Q76397847,financial term,2,0
Q457396,ambient intelligence,Q1400565,spur,2,0
Q457396,ambient intelligence,Q1741898,children's language,2,0
Q457396,ambient intelligence,Q59333207,textile term,2,0
Q457396,ambient intelligence,Q106576055,linguistic term,2,0
Q457396,ambient intelligence,Q3016945,settlement date,2,0
Q457396,ambient intelligence,Q3107473,Jew,2,0
Q457396,ambient intelligence,Q67513833,hypotype,2,0
Q457396,ambient intelligence,Q57495609,old,2,0
Q457396,ambient intelligence,Q83464,euphemism,2,0
Q457396,ambient intelligence,Q19610271,literary term,2,0
Q457396,ambient intelligence,Q66762677,political term,2,0
Q457396,ambient intelligence,Q7546863,Quisling,2,0
Q457396,ambient intelligence,Q109539540,Buffetings of Satan,2,0
Q457396,ambient intelligence,Q1743109,Unchurched,2,0
Q457396,ambient intelligence,Q23017666,Art & Architecture Thesaurus LOD Dataset,2,0
Q457396,ambient intelligence,Q84563266,partner dance term,2,0
Q457396,ambient intelligence,Q16874643,legal term,2,0
Q457396,ambient intelligence,Q77080538,video game term,2,0
Q457396,ambient intelligence,Q107210912,kinship term,2,0
Q457396,ambient intelligence,Q1521634,vulgarism,2,0
Q457396,ambient intelligence,Q77285685,project management term,2,0
Q457396,ambient intelligence,Q77092480,organic chemistry term,2,0
Q457396,ambient intelligence,Q545779,pejorative,2,0
Q457396,ambient intelligence,Q77094271,card game term,2,0
Q457396,ambient intelligence,Q7632742,Succès de scandale,2,0
Q457396,ambient intelligence,Q58157328,rare,2,0
Q457396,ambient intelligence,Q104637420,sourcing circumstance,2,0
Q457396,ambient intelligence,Q11359438,Buddhist terminology,2,0
Q1347847,Central Equipment Identity Register,Q8513,database,1,1
Q1347847,Central Equipment Identity Register,Q16155335,statistical database,2,1
Q1347847,Central Equipment Identity Register,Q63144794,database derived from Wikimedia projects,2,0
Q1347847,Central Equipment Identity Register,Q76624985,Early Chinese Periodicals Online,2,0
Q1347847,Central Equipment Identity Register,Q59162712,source database,2,0
Q1347847,Central Equipment Identity Register,Q333761,translation memory,2,0
Q1347847,Central Equipment Identity Register,Q1787017,cancer registry,2,0
Q1347847,Central Equipment Identity Register,Q22811662,image database,2,0
Q1347847,Central Equipment Identity Register,Q2138567,clinical trials registry,2,0
Q1347847,Central Equipment Identity Register,Q178376,finding aid,2,0
Q1347847,Central Equipment Identity Register,Q28324878,schema-agnostic databases,2,0
Q1347847,Central Equipment Identity Register,Q4349497,speech corpus,2,0
Q1347847,Central Equipment Identity Register,Q110853983,RDF database,2,0
Q1347847,Central Equipment Identity Register,Q1391125,specialized database,2,1
Q1347847,Central Equipment Identity Register,Q5322831,EDA database,2,0
Q1347847,Central Equipment Identity Register,Q780524,pronunciation database,2,0
Q1572577,product life-cycle management,Q1363963,marketing strategy,1,1
Q1572577,product life-cycle management,Q646227,cross-selling,2,0
Q1572577,product life-cycle management,Q1155133,Email marketing,2,0
Q1572577,product life-cycle management,Q5057785,celebrity branding,2,0
Q1572577,product life-cycle management,Q5615027,Guerrilla marketing warfare strategies,2,0
Q1572577,product life-cycle management,Q334955,upselling,2,0
Q1572577,product life-cycle management,Q7558980,Solution selling,2,0
Q1572577,product life-cycle management,Q1426546,loyalty program,2,0
Q1572577,product life-cycle management,Q16999365,omnichannel,2,0
Q1572577,product life-cycle management,Q3711935,Diversification,2,0
Q1572577,product life-cycle management,Q677073,direct marketing,2,1
Q1572577,product life-cycle management,Q291046,discounts and allowances,2,0
Q1572577,product life-cycle management,Q1020767,product bundling,2,0
Q1572577,product life-cycle management,Q7862943,pick-your-own,2,0
Q1572577,product life-cycle management,Q1061357,positioning,2,1
Q1572577,product life-cycle management,Q5166482,conversion optimization,2,0
Q32110,XSLT,Q2661442,W3C Recommendation,1,1
Q32110,XSLT,Q1144882,declarative programming language,1,1
Q32110,XSLT,Q3217190,XML transformation language,1,1
Q32110,XSLT,Q9143,programming language,1,1
Q32110,XSLT,Q20155966,XML-based format,1,1
Q32110,XSLT,Q6138701,RDF query language,2,1
Q32110,XSLT,Q110946204,rule-based language,2,1
Q32110,XSLT,Q576465,GPS eXchange Format,2,0
Q2944989,Centre commun d'études de télévision et télécommunications,Q31855,research institute,1,1
Q2944989,Centre commun d'études de télévision et télécommunications,Q20168706,Fraunhofer Institute,2,1
Q2944989,Centre commun d'études de télévision et télécommunications,Q2586266,institute for advanced study,2,0
Q2944989,Centre commun d'études de télévision et télécommunications,Q3152110,Technological Research Institute,2,1
Q2944989,Centre commun d'études de télévision et télécommunications,Q3726309,state research institution,2,0
Q2944989,Centre commun d'études de télévision et télécommunications,Q63192615,unité d'enseignement et de recherche,2,0
Q2944989,Centre commun d'études de télévision et télécommunications,Q57910923,digital humanities center,2,0
Q2944989,Centre commun d'études de télévision et télécommunications,Q109640306,service and research unit,2,1
Q2944989,Centre commun d'études de télévision et télécommunications,Q22811668,archaeological institute,2,0
Q2944989,Centre commun d'études de télévision et télécommunications,Q22338329,federally funded research and development center,2,0
Q2944989,Centre commun d'études de télévision et télécommunications,Q2624320,United States national laboratory,2,0
Q2944989,Centre commun d'études de télévision et télécommunications,Q1005976,Bundesforschungsanstalt,2,0
Q2944989,Centre commun d'études de télévision et télécommunications,Q20820271,graduate school,2,0
Q2944989,Centre commun d'études de télévision et télécommunications,Q66737615,medical research institute,2,0
Q2994294,GMSK,Q170474,modulation,1,1
Q2994294,GMSK,Q181417,frequency modulation,2,1
Q2994294,GMSK,Q12765201,eight-to-fourteen modulation plus,2,0
Q2994294,GMSK,Q9264828,G.DMT,2,1
Q2994294,GMSK,Q13043846,pulse-code modulation,2,1
Q2994294,GMSK,Q163461,delta modulation,2,1
Q2994294,GMSK,Q25304371,multidimensional modulation,2,1
Q2994294,GMSK,Q107560916,standardized radio mode,2,1
Q2994294,GMSK,Q183755,amplitude modulation,2,1
Q2994294,GMSK,Q4874866,phase-shift keying,2,1
Q2994294,GMSK,Q349868,angle modulation,2,1
Q2994294,GMSK,Q1564640,ring modulation,2,1
Q2994294,GMSK,Q749753,quadrature amplitude modulation,2,1
Q2994294,GMSK,Q10646543,pulse modulation,2,1
Q2994294,GMSK,Q13199853,double-sideband modulation,2,1
Q2994294,GMSK,Q750463,phase modulation,2,1
Q2994294,GMSK,Q10290274,Gmsk,2,1
Q2994294,GMSK,Q832147,Manchester code,3,0
Q2994294,GMSK,Q20850726,pulse step modulation,3,1
Q5440256,Federal Information Security Management Act of 2002,Q476068,Act of Congress in the United States,1,1
Q5440256,Federal Information Security Management Act of 2002,Q16089882,United States private law,2,0
Q5440256,Federal Information Security Management Act of 2002,Q7101797,organic act,2,0
Q5440256,Federal Information Security Management Act of 2002,Q5160964,congressional charter,2,0
Q5440256,Federal Information Security Management Act of 2002,Q1612881,National Defense Authorization Act,2,0
Q5440256,Federal Information Security Management Act of 2002,Q16089878,United States public law,2,1
Q58199,instant messaging,Q4485156,software feature,1,1
Q58199,instant messaging,Q459708,features of Firefox,2,0
Q58199,instant messaging,Q108315589,RevisionRecord.php,2,0
Q58199,instant messaging,Q55070019,video game feature,2,0
Q58199,instant messaging,Q6407552,killer feature,2,0
Q58199,instant messaging,Q554950,recommender system,2,0
Q58199,instant messaging,Q1344046,first-class functions,2,0
Q58199,instant messaging,Q48835386,Feed,2,0
Q58199,instant messaging,Q4434361,contact list,2,1
Q58199,instant messaging,Q440972,compatibility mode,2,0
Q58199,instant messaging,Q24839054,sticker,2,0
Q210214,IPsec,Q15836568,computer network protocol,1,1
Q210214,IPsec,Q8795,Internet Protocol,2,1
Q210214,IPsec,Q8777,Hypertext Transfer Protocol,2,0
Q210214,IPsec,Q5013874,CRFS (Coherent Remote File System),2,0
Q210214,IPsec,Q203087,signaling protocol,2,0
Q210214,IPsec,Q3359815,PPPoX,2,0
Q210214,IPsec,Q81414,Internet protocol suite,2,1
Q210214,IPsec,Q65498996,Mercurial HTTP command protocol over TLS,2,0
Q210214,IPsec,Q1422324,Telecommunications Management Network,2,1
Q210214,IPsec,Q28380029,network file system,2,0
Q210214,IPsec,Q2622793,JetDirect,2,0
Q210214,IPsec,Q4112081,network virtualization,2,0
Q210214,IPsec,Q2044242,PJLink,2,0
Q431344,ADSL2+,Q11016,technology,1,1
Q431344,ADSL2+,Q12825931,alloying,2,0
Q431344,ADSL2+,Q282413,Roman technology,2,0
Q431344,ADSL2+,Q54006339,display technology,2,0
Q431344,ADSL2+,Q59285058,sound reproduction,2,0
Q431344,ADSL2+,Q42899294,musical tuning,2,0
Q431344,ADSL2+,Q336170,wastewater technology,2,0
Q431344,ADSL2+,Q1351910,push technology,2,0
Q431344,ADSL2+,Q1001378,cinematic technique,2,0
Q431344,ADSL2+,Q329864,military technology,2,0
Q431344,ADSL2+,Q10379048,medical technology,2,0
Q431344,ADSL2+,Q1519843,health technology,2,0
Q431344,ADSL2+,Q1407254,technology of television,2,1
Q431344,ADSL2+,Q30032134,Electronic governance,2,0
Q431344,ADSL2+,Q211017,e-government,2,0
Q431344,ADSL2+,Q17386807,civic technology,2,0
Q431344,ADSL2+,Q23001701,technics,2,0
Q208160,courage,Q157811,virtue,1,1
Q208160,courage,Q1147007,theological virtues,2,0
Q208160,courage,Q1549811,generosity,2,0
Q208160,courage,Q2974906,civic virtue,2,1
Q208160,courage,Q904802,cardinal virtues,2,0
Q208160,courage,Q1144825,righteousness,2,0
Q208160,courage,Q10391780,intellectual virtue,2,0
Q208160,courage,Q21168708,determination,2,0
Q5583818,Google Cloud Messaging,Q7063032,notification service,1,1
Q2053,HTML5,Q235557,file format,1,1
Q2053,HTML5,Q37045,markup language,1,1
Q2053,HTML5,Q2661442,W3C Recommendation,1,1
Q2053,HTML5,Q29644049,S-57 Electronic Navigation Chart,2,0
Q2053,HTML5,Q166074,Extensible HyperText Markup Language,2,1
Q2053,HTML5,Q1758048,Security Assertion Markup Language,2,0
Q2053,HTML5,Q6786860,mathematical markup language,2,0
Q2053,HTML5,Q27915156,RADARSAT-1 CEOS Volume Directory File,2,0
Q2053,HTML5,Q362356,architecture description language,2,0
Q2053,HTML5,Q5310,LaTeX,2,0
Q2053,HTML5,Q285972,Mbox,2,0
Q2053,HTML5,Q8811,HyperText Markup Language,2,1
Q2053,HTML5,Q5426535,Autodesk FLI/FLC,2,0
Q2053,HTML5,Q4052124,user interface markup language,2,1
Q2053,HTML5,Q7520680,Simple HTML Ontology Extensions,2,1
Q2053,HTML5,Q4018860,well-known text representation of geometry,2,0
Q2053,HTML5,Q5531642,general-purpose markup language,2,1
Q2053,HTML5,Q167772,digital container format,2,0
Q2053,HTML5,Q61714670,well-known text representation of coordinate reference systems,2,0
Q2053,HTML5,Q380153,Dynamic HTML,3,1
Q2053,HTML5,Q287539,web form,3,1
Q2053,HTML5,Q1189978,Semantic HTML,3,1
Q2053,HTML5,Q34305781,Scholarly HTML,3,1
Q2053,HTML5,Q387168,C-HTML,3,1
Q2053,HTML5,Q5448353,File select,4,0
Q49108,Massachusetts Institute of Technology,Q23002054,private not-for-profit educational institution,1,1
Q49108,Massachusetts Institute of Technology,Q3918,university,1,1
Q49108,Massachusetts Institute of Technology,Q1371037,institute of technology,1,1
Q49108,Massachusetts Institute of Technology,Q5690751,labor universities,2,0
Q49108,Massachusetts Institute of Technology,Q1770557,university and college admission,2,0
Q49108,Massachusetts Institute of Technology,Q845392,polytechnic,2,1
Q49108,Massachusetts Institute of Technology,Q6082807,Islamic university,2,0
Q49108,Massachusetts Institute of Technology,Q1143413,Medieval university,2,0
Q189436,speech recognition,Q11862829,academic discipline,1,1
Q189436,speech recognition,Q64811468,Environment and Management,2,0
Q189436,speech recognition,Q22811234,branch of philosophy,2,0
Q189436,speech recognition,Q64801099,Early Childhood Education and Care,2,0
Q189436,speech recognition,Q19935939,branch of geography,2,0
Q189436,speech recognition,Q64810866,Advanced Analytical Skills,2,0
Q189436,speech recognition,Q7394713,STEAM fields,2,0
Q189436,speech recognition,Q57204579,social ecology,2,0
Q189436,speech recognition,Q64810407,renewable and sustainable engineering,2,0
Q189436,speech recognition,Q184784,architectural drawing,2,0
Q189436,speech recognition,Q64800624,Language tracks,2,1
Q189436,speech recognition,Q109425807,cultural well-being,2,0
Q189436,speech recognition,Q108366200,graduate specialization,2,0
Q189436,speech recognition,Q64811105,Computing and Information Systems,2,0
Q189436,speech recognition,Q106371273,fine arts,2,0
Q189436,speech recognition,Q64808276,Vernacular Language (Cook Islands Máori),2,0
Q189436,speech recognition,Q64808211,Urban and Regional Planning,2,0
Q189436,speech recognition,Q2001056,land management,2,0
Q189436,speech recognition,Q16602093,legislative drafting,2,0
Q189436,speech recognition,Q65054879,Mediterranean studies,2,0
Q189436,speech recognition,Q2067634,quantity surveyor,2,0
Q189436,speech recognition,Q130286,management consulting,2,0
Q189436,speech recognition,Q64689455,Medical Image Science,2,0
Q189436,speech recognition,Q60310061,branch of theology,2,0
Q189436,speech recognition,Q64810050,Professional Accounting,2,0
Q189436,speech recognition,Q55693872,medicine,2,0
Q189436,speech recognition,Q6168352,jazz education,2,0
Q133139,electromagnetic spectrum,Q4925178,blanket terminology,1,1
Q264364,Common Gateway Interface,Q11016,technology,1,1
Q264364,Common Gateway Interface,Q743030,environmental technology,2,0
Q264364,Common Gateway Interface,Q10952243,industrial technology,2,0
Q264364,Common Gateway Interface,Q56297438,header bidding,2,0
Q264364,Common Gateway Interface,Q54006339,display technology,2,0
Q264364,Common Gateway Interface,Q7449091,Semantic technology,2,0
Q264364,Common Gateway Interface,Q1001378,cinematic technique,2,0
Q264364,Common Gateway Interface,Q6764311,marine technology,2,0
Q264364,Common Gateway Interface,Q6941971,music instrument technology,2,0
Q264364,Common Gateway Interface,Q1415656,hierarchical storage management,2,0
Q264364,Common Gateway Interface,Q19292902,vehicle safety technology,2,0
Q264364,Common Gateway Interface,Q348091,nuclear technology,2,0
Q264364,Common Gateway Interface,Q911772,technical chemistry,2,0
Q264364,Common Gateway Interface,Q211017,e-government,2,0
Q264364,Common Gateway Interface,Q12739,nuclear power,2,0
Q264364,Common Gateway Interface,Q6887246,mobile technology,2,0
Q264364,Common Gateway Interface,Q23001701,technics,2,0
Q1046079,1G,Q2674461,mobile phone generation,1,1
Q379626,Advanced Message Queuing Protocol,Q15087423,ISO standard,1,1
Q379626,Advanced Message Queuing Protocol,Q15836568,computer network protocol,1,1
Q379626,Advanced Message Queuing Protocol,Q8777,Hypertext Transfer Protocol,2,0
Q379626,Advanced Message Queuing Protocol,Q2164287,Software Engineering Body of Knowledge,2,0
Q379626,Advanced Message Queuing Protocol,Q25670,digital object identifier,2,0
Q379626,Advanced Message Queuing Protocol,Q20665104,Ada 95,2,0
Q8803,Transmission Control Protocol,Q385853,de facto standard,1,1
Q8803,Transmission Control Protocol,Q15836568,computer network protocol,1,1
Q8803,Transmission Control Protocol,Q8795,Internet Protocol,2,1
Q8803,Transmission Control Protocol,Q8777,Hypertext Transfer Protocol,2,1
Q8803,Transmission Control Protocol,Q3359815,PPPoX,2,1
Q8803,Transmission Control Protocol,Q828468,XLR connector,2,0
Q8803,Transmission Control Protocol,Q81414,Internet protocol suite,2,1
Q8803,Transmission Control Protocol,Q65498996,Mercurial HTTP command protocol over TLS,2,0
Q8803,Transmission Control Protocol,Q65498884,Mercurial SSH command protocol,2,0
Q8803,Transmission Control Protocol,Q65498626,Mercurial wire protocol,2,0
Q8803,Transmission Control Protocol,Q65498858,Mercurial HTTP command protocol,2,0
Q387168,C-HTML,Q37045,markup language,1,1
Q387168,C-HTML,Q5531642,general-purpose markup language,2,1
Q2897746,RJ-48,Q595851,registered jack,1,1
