QID,label,from,starting label,target,depth
Q5514336,GNSS enhancement,Q432394,assisted GNSS,1,2
Q151885,concept,Q20514253,blockchain,1,1
Q24034552,mathematical concept,Q20514253,blockchain,0,2
Q1969448,term,Q20514253,blockchain,0,2
Q2890061,special case,Q20514253,blockchain,0,2
Q131841,idea,Q20514253,blockchain,0,2
Q21651927,sacred,Q20514253,blockchain,0,2
Q17737,theory,Q20514253,blockchain,0,2
Q3033600,public trust doctrine,Q20514253,blockchain,0,2
Q188520,classical element,Q20514253,blockchain,0,2
Q14944328,example,Q20514253,blockchain,0,2
Q33104129,sociological concept,Q20514253,blockchain,0,2
Q24339576,Norse concept,Q20514253,blockchain,0,2
Q61000422,identity lane,Q20514253,blockchain,0,2
Q200230,classical element,Q20514253,blockchain,0,2
Q33104279,philosophical concept,Q20514253,blockchain,0,2
Q24457356,historiographical concept,Q20514253,blockchain,0,2
Q4386060,cognitive architecture,Q20514253,blockchain,0,2
Q14406742,comic book series,Q42490,Asterix,1,1
Q6046311,interface standard,Q191895,RS-232,1,1
Q5655515,drive interface,Q191895,RS-232,0,2
Q178048,bus,Q191895,RS-232,1,2
Q132364,communication protocol,Q191895,RS-232,1,2
Q6045205,Interaction protocol,Q191895,RS-232,0,3
Q18761595,internet of things protocol,Q191895,RS-232,0,3
Q165194,application programming interface,Q191895,RS-232,0,3
Q5004612,byte-oriented protocol,Q191895,RS-232,0,3
Q2928673,data bus,Q191895,RS-232,1,3
Q974922,Web Map Service,Q191895,RS-232,0,3
Q7168699,peripheral bus,Q191895,RS-232,1,3
Q7918427,vehicle bus,Q191895,RS-232,0,3
Q21078287,serial bus,Q191895,RS-232,1,3
Q1025017,Cache coherence,Q191895,RS-232,0,3
Q264364,Common Gateway Interface,Q191895,RS-232,0,3
Q2525317,connectionless protocol,Q191895,RS-232,0,3
Q21078294,parallel bus,Q191895,RS-232,1,3
Q1867168,Local Interconnect Network,Q191895,RS-232,1,4
Q17155032,software category,Q80998,firewall,1,1
Q28168011,X server,Q80998,firewall,0,2
Q28057030,ERP software,Q80998,firewall,0,2
Q3077240,forge,Q80998,firewall,0,2
Q1756442,LR parser,Q80998,firewall,0,2
Q1727373,lint,Q80998,firewall,0,2
Q570871,email client,Q80998,firewall,0,2
Q1074158,educational software,Q80998,firewall,0,2
Q907342,compatibility layer,Q80998,firewall,0,2
Q643876,Virtual printer,Q80998,firewall,0,2
Q15079042,spaced repetition software,Q80998,firewall,0,2
Q66221,computer data storage,Q174077,flash memory,1,1
Q28057855,disk cartridge,Q174077,flash memory,1,2
Q34467,compact disc,Q174077,flash memory,0,2
Q5282316,disk pack,Q174077,flash memory,1,2
Q1046817,disk storage,Q174077,flash memory,1,2
Q4439,hard disk drive,Q174077,flash memory,1,2
Q234870,optical disc,Q174077,flash memory,1,2
Q6459897,LS-R,Q174077,flash memory,1,3
Q1362867,Professional Disc,Q174077,flash memory,0,3
Q707793,Jaz drive,Q174077,flash memory,0,3
Q273309,Laserdisc,Q174077,flash memory,0,3
Q949826,Extended Resolution Compact Disc,Q174077,flash memory,0,3
Q270309,Universal Media Disc,Q174077,flash memory,0,3
Q3550864,mixed research unit,Q3214499,LORIA,1,1
Q2824642,public administration of France,Q3477337,Secrétariat général de la défense et de la sécurité nationale,1,1
Q101244,acronym,Q786900,MSISDN,1,1
Q1257438,three-letter acronym,Q786900,MSISDN,0,2
Q466981,recursive acronym,Q786900,MSISDN,0,2
Q716676,class of computers,Q177234,mainframe computer,1,1
Q1914636,activity,Q627335,workflow,1,1
Q28520605,procedure,Q627335,workflow,1,1
Q1043452,maintenance,Q627335,workflow,0,2
Q47041624,combat operations,Q627335,workflow,0,2
Q1639895,legalization,Q627335,workflow,0,2
Q7316611,retail loss prevention,Q627335,workflow,0,2
Q11379765,patrol,Q627335,workflow,0,2
Q1479406,preservation,Q627335,workflow,0,2
Q11861237,administrative procedure,Q627335,workflow,0,2
Q14226735,New York City with children,Q627335,workflow,0,2
Q21013308,timing,Q627335,workflow,0,2
Q933054,election monitoring,Q627335,workflow,0,2
Q5152592,commercialization,Q627335,workflow,0,2
Q780654,skinning,Q627335,workflow,0,2
Q16944487,waiting,Q627335,workflow,0,2
Q4393178,ship repair,Q627335,workflow,0,2
Q155930,maritime transport,Q627335,workflow,0,2
Q5179254,covering a base,Q627335,workflow,0,2
Q34577,poaching,Q627335,workflow,0,2
Q1908849,job-hopping,Q627335,workflow,0,2
Q55109212,retirement,Q627335,workflow,0,2
Q7708485,textile process,Q627335,workflow,0,2
Q22270382,swimming,Q627335,workflow,0,2
Q830382,best practice,Q627335,workflow,0,2
Q218616,proprietary software,Q1359246,Jira,1,1
Q1480561,issue tracking system,Q1359246,Jira,1,1
Q956086,bug tracking system,Q1359246,Jira,1,1
Q167035,project management software,Q1359246,Jira,1,1
Q1444631,freemium,Q1359246,Jira,1,2
Q6543028,license-free software,Q1359246,Jira,0,2
Q3512599,TV Giant,Q1359246,Jira,0,2
Q763151,proprietary device driver,Q1359246,Jira,1,2
Q185534,shareware,Q1359246,Jira,0,2
Q1340793,commercial software,Q1359246,Jira,1,2
Q178285,freeware,Q1359246,Jira,1,2
Q43627,Macintosh operating systems,Q1359246,Jira,0,2
Q5530385,Gelato,Q1359246,Jira,0,2
Q9361521,trial,Q1359246,Jira,1,2
Q16935517,text-based protocol,Q163393,Post Office Protocol 3,1,1
Q132364,communication protocol,Q163393,Post Office Protocol 3,1,1
Q6045205,Interaction protocol,Q163393,Post Office Protocol 3,0,2
Q18761595,internet of things protocol,Q163393,Post Office Protocol 3,0,2
Q165194,application programming interface,Q163393,Post Office Protocol 3,0,2
Q1025017,Cache coherence,Q163393,Post Office Protocol 3,0,2
Q5004612,byte-oriented protocol,Q163393,Post Office Protocol 3,0,2
Q974922,Web Map Service,Q163393,Post Office Protocol 3,0,2
Q2525317,connectionless protocol,Q163393,Post Office Protocol 3,0,2
Q325944,texture,Q179465,polyphony,1,1
Q20202269,musical term,Q179465,polyphony,1,1
Q862597,musical form,Q179465,polyphony,1,1
Q188451,music genre,Q179465,polyphony,1,1
Q20643324,opera genre,Q179465,polyphony,0,2
Q617028,instrumentation,Q179465,polyphony,0,2
Q192822,tonality,Q179465,polyphony,0,2
Q1824109,song form,Q179465,polyphony,0,2
Q59913930,recording industry term,Q179465,polyphony,0,2
Q1459435,phrase,Q179465,polyphony,0,2
Q4453888,poetic musical form,Q179465,polyphony,0,2
Q908349,motif,Q179465,polyphony,0,2
Q1836630,maestro,Q179465,polyphony,0,2
Q21006644,fusion music genre,Q179465,polyphony,0,2
Q1786517,palo,Q179465,polyphony,0,2
Q132364,communication protocol,Q1146165,Extensible Authentication Protocol,1,1
Q15836568,computer network protocol,Q1146165,Extensible Authentication Protocol,1,2
Q974922,Web Map Service,Q1146165,Extensible Authentication Protocol,0,2
Q165194,application programming interface,Q1146165,Extensible Authentication Protocol,0,2
Q886092,Bluetooth profile,Q1146165,Extensible Authentication Protocol,0,2
Q271680,software framework,Q302022,ActiveX,1,1
Q5014368,CSS framework,Q302022,ActiveX,0,2
Q7935188,virtual world framework,Q302022,ActiveX,0,2
Q642215,Simple Authentication and Security Layer,Q302022,ActiveX,0,2
Q21169670,machine learning framework,Q302022,ActiveX,0,2
Q29149990,coded character set,Q302022,ActiveX,0,2
Q24789150,JavaScript framework,Q302022,ActiveX,0,2
Q1978718,unit of length,Q1427899,rack unit,1,1
Q2534228,obsolete unit of length,Q1427899,rack unit,0,2
Q214377,ell,Q1427899,rack unit,0,2
Q170474,modulation,Q2994294,GMSK,1,1
Q13043846,pulse-code modulation,Q2994294,GMSK,1,2
Q12765201,eight-to-fourteen modulation plus,Q2994294,GMSK,0,2
Q10646543,pulse modulation,Q2994294,GMSK,1,2
Q181417,frequency modulation,Q2994294,GMSK,1,2
Q4874866,phase-shift keying,Q2994294,GMSK,1,2
Q10290274,Gmsk,Q2994294,GMSK,1,2
Q13199853,double-sideband modulation,Q2994294,GMSK,1,2
Q25304371,multidimensional modulation,Q2994294,GMSK,1,2
Q163461,delta modulation,Q2994294,GMSK,1,2
Q9264828,G.DMT,Q2994294,GMSK,1,2
Q349868,angle modulation,Q2994294,GMSK,1,2
Q1564640,ring modulation,Q2994294,GMSK,1,2
Q750463,phase modulation,Q2994294,GMSK,1,2
Q183755,amplitude modulation,Q2994294,GMSK,1,2
Q749753,quadrature amplitude modulation,Q2994294,GMSK,1,2
Q20850726,pulse step modulation,Q2994294,GMSK,1,3
Q832147,Manchester code,Q2994294,GMSK,0,3
Q45400320,open-access publisher,Q131566,Institute of Electrical and Electronics Engineers,1,1
Q163740,nonprofit organization,Q131566,Institute of Electrical and Electronics Engineers,1,1
Q829080,professional association,Q131566,Institute of Electrical and Electronics Engineers,1,1
Q1328899,standards organization,Q131566,Institute of Electrical and Electronics Engineers,1,1
Q2085381,publisher,Q131566,Institute of Electrical and Electronics Engineers,1,1
Q15277759,national standards organisation,Q131566,Institute of Electrical and Electronics Engineers,1,2
Q149985,self-publishing company,Q131566,Institute of Electrical and Electronics Engineers,1,2
Q52162350,regional standards organisation,Q131566,Institute of Electrical and Electronics Engineers,1,2
Q61755026,LGBT publisher,Q131566,Institute of Electrical and Electronics Engineers,0,2
Q1500848,Gemeinnützige Aktiengesellschaft,Q131566,Institute of Electrical and Electronics Engineers,0,2
Q240625,501(c) organization,Q131566,Institute of Electrical and Electronics Engineers,0,2
Q31883598,ideell förening,Q131566,Institute of Electrical and Electronics Engineers,0,2
Q659206,Technischer Überwachungsverein,Q131566,Institute of Electrical and Electronics Engineers,1,2
Q11424445,jihon don'ya,Q131566,Institute of Electrical and Electronics Engineers,0,2
Q2396296,Helsinki Committee for Human Rights,Q131566,Institute of Electrical and Electronics Engineers,0,2
Q2024496,online publisher,Q131566,Institute of Electrical and Electronics Engineers,1,2
Q3269648,community organization,Q131566,Institute of Electrical and Electronics Engineers,1,2
Q51885731,European Standardization Organization,Q131566,Institute of Electrical and Electronics Engineers,1,2
Q120560,minor basilica,Q28785,Sacré-Cœur,1,1
Q1530022,religious organization,Q28785,Sacré-Cœur,1,1
Q16970,church building,Q28785,Sacré-Cœur,1,1
Q570116,tourist attraction,Q28785,Sacré-Cœur,1,1
Q11862829,academic discipline,Q1026962,digital humanities,1,1
Q2465832,branch of science,Q1026962,digital humanities,1,1
Q57204579,social ecology,Q1026962,digital humanities,0,2
Q2001056,land management,Q1026962,digital humanities,0,2
Q6168352,jazz education,Q1026962,digital humanities,0,2
Q28598684,branch of biology,Q1026962,digital humanities,0,2
Q60310061,branch of theology,Q1026962,digital humanities,0,2
Q184784,architectural drawing,Q1026962,digital humanities,0,2
Q15028,International Organization for Standardization,Q257597,SWIFT,1,1
Q986008,payment system,Q257597,SWIFT,1,1
Q1147226,digital wallet,Q257597,SWIFT,1,2
Q41349,smart card,Q257597,SWIFT,0,2
Q1436963,payment card,Q257597,SWIFT,0,2
Q1191337,electronic toll collection,Q257597,SWIFT,0,2
Q16335933,prepayment for service,Q257597,SWIFT,0,2
Q13479982,cryptocurrency,Q257597,SWIFT,0,2
Q351764,e-commerce payment system,Q257597,SWIFT,1,2
Q27917249,electronic toll collection system,Q257597,SWIFT,0,2
Q7927997,video tolling,Q257597,SWIFT,0,2
Q191627,letter of credit,Q257597,SWIFT,0,2
Q1365703,mobile payment,Q257597,SWIFT,1,2
Q40186999,cryptocurrency wallet,Q257597,SWIFT,0,3
Q10851060,icash,Q257597,SWIFT,0,3
Q20155966,XML-based format,Q623338,Web Services Description Language,1,1
Q576465,GPS eXchange Format,Q623338,Web Services Description Language,0,2
Q15836568,computer network protocol,Q188816,Lightweight Directory Access Protocol,1,1
Q756230,directory service,Q188816,Lightweight Directory Access Protocol,1,1
Q28380029,network file system,Q188816,Lightweight Directory Access Protocol,0,2
Q1417548,Metadirectory,Q188816,Lightweight Directory Access Protocol,1,2
Q3359815,PPPoX,Q188816,Lightweight Directory Access Protocol,0,2
Q2622793,JetDirect,Q188816,Lightweight Directory Access Protocol,0,2
Q203087,signaling protocol,Q188816,Lightweight Directory Access Protocol,0,2
Q1422324,Telecommunications Management Network,Q188816,Lightweight Directory Access Protocol,1,2
Q5013874,CRFS (Coherent Remote File System),Q188816,Lightweight Directory Access Protocol,0,2
Q8777,Hypertext Transfer Protocol,Q188816,Lightweight Directory Access Protocol,0,2
Q20819677,technical specification,Q338992,WAI-ARIA,1,1
Q28858025,Word (.doc) Binary File Format,Q338992,WAI-ARIA,0,2
Q60738905,Legacy Plug and Play,Q338992,WAI-ARIA,0,2
Q41150004,LUKS On-Disk Format Specification,Q338992,WAI-ARIA,0,2
Q55936932,IEEE standard version,Q1193354,IEEE 802.11n,1,1
Q336,science,Q177765,biometrics,1,1
Q2465832,branch of science,Q177765,biometrics,1,2
Q192386,military science,Q177765,biometrics,0,2
Q222046,genomics,Q1152227,pharmacogenomics,1,1
Q28598684,branch of biology,Q1152227,pharmacogenomics,1,1
Q1068690,functional genomics,Q1152227,pharmacogenomics,1,2
Q841450,toxicogenomics,Q1152227,pharmacogenomics,1,2
Q17002728,branch of botany,Q1152227,pharmacogenomics,0,2
Q1147112,comparative genomics,Q1152227,pharmacogenomics,1,2
Q7322390,ribonomics,Q1152227,pharmacogenomics,1,2
Q3381973,phylogenomics,Q1152227,pharmacogenomics,0,2
Q7170583,personal genomics,Q1152227,pharmacogenomics,1,2
Q2091816,computational genomics,Q1152227,pharmacogenomics,1,2
Q903778,metagenomics,Q1152227,pharmacogenomics,1,2
Q25303637,neurogenomics,Q1152227,pharmacogenomics,1,3
Q7351621,unit of data rate,Q2269250,kilobit per second,1,1
Q41401699,scheduling algorithm,Q1142376,LIFO,1,1
Q41408494,network scheduling algorithm,Q1142376,LIFO,1,2
Q5319000,dynamic priority scheduling,Q1142376,LIFO,1,2
Q5532874,genetic algorithm scheduling,Q1142376,LIFO,1,2
Q41408440,disk scheduling algorithm,Q1142376,LIFO,1,2
Q862279,cobra effect,Q22732,Streisand effect,1,1
Q602884,social phenomenon,Q22732,Streisand effect,1,1
Q1229501,distinction,Q22732,Streisand effect,0,2
Q1784829,passing,Q22732,Streisand effect,0,2
Q7572823,spaghetti bowl effect,Q22732,Streisand effect,0,2
Q875157,resort,Q159144,Europa-Park,1,1
Q194195,amusement park,Q159144,Europa-Park,1,1
Q570116,tourist attraction,Q159144,Europa-Park,1,1
Q15836568,computer network protocol,Q379626,Advanced Message Queuing Protocol,1,1
Q15087423,ISO standard,Q379626,Advanced Message Queuing Protocol,1,1
Q20665104,Ada 95,Q379626,Advanced Message Queuing Protocol,0,2
Q25670,digital object identifier,Q379626,Advanced Message Queuing Protocol,0,2
Q2164287,Software Engineering Body of Knowledge,Q379626,Advanced Message Queuing Protocol,0,2
Q8777,Hypertext Transfer Protocol,Q379626,Advanced Message Queuing Protocol,0,2
Q2093999,trail running,Q105674,running,1,1
Q3694563,snowshoe running,Q105674,running,1,1
Q2167372,mountain running,Q105674,running,1,1
Q2312410,sports discipline,Q105674,running,1,1
Q349,sport,Q105674,running,1,1
Q212434,Olympic sport,Q105674,running,1,2
Q792635,axe throwing,Q105674,running,0,2
Q902378,equestrian sport,Q105674,running,0,2
Q17080486,Twirling,Q105674,running,0,2
Q12014207,trekking,Q105674,running,1,2
Q15621650,skiing,Q105674,running,0,2
Q11862829,academic discipline,Q1750812,ergonomics,1,1
Q57204579,social ecology,Q1750812,ergonomics,0,2
Q130286,management consulting,Q1750812,ergonomics,0,2
Q19935939,branch of geography,Q1750812,ergonomics,0,2
Q6168352,jazz education,Q1750812,ergonomics,0,2
Q60310061,branch of theology,Q1750812,ergonomics,0,2
Q16602093,legislative drafting,Q1750812,ergonomics,0,2
Q2001056,land management,Q1750812,ergonomics,0,2
Q7394713,STEAM fields,Q1750812,ergonomics,0,2
Q55693872,medicine,Q1750812,ergonomics,0,2
Q2067634,quantity surveyor,Q1750812,ergonomics,0,2
Q22811234,branch of philosophy,Q1750812,ergonomics,0,2
Q184784,architectural drawing,Q1750812,ergonomics,0,2
Q1371279,server software,Q18833,Microsoft SharePoint,0,1
Q131093,content management system,Q18833,Microsoft SharePoint,1,1
Q615985,social software,Q18833,Microsoft SharePoint,1,1
Q1344636,Enterprise Content Management system,Q18833,Microsoft SharePoint,1,1
Q831677,document management system,Q18833,Microsoft SharePoint,1,1
Q10853141,UltraX,Q18833,Microsoft SharePoint,0,2
Q1810858,blog software,Q18833,Microsoft SharePoint,0,2
Q28130009,Enterprise social software,Q18833,Microsoft SharePoint,1,2
Q1625990,website builder,Q18833,Microsoft SharePoint,0,2
Q28134845,dating app,Q18833,Microsoft SharePoint,0,2
Q60964597,Taurus,Q18833,Microsoft SharePoint,0,2
Q5358377,electronic lab notebook,Q18833,Microsoft SharePoint,0,2
Q25595203,Internet forum software,Q18833,Microsoft SharePoint,0,2
Q13104404,OLEFA,Q18833,Microsoft SharePoint,0,2
Q2132880,Council Information System,Q18833,Microsoft SharePoint,0,2
Q45211,Web content management system,Q18833,Microsoft SharePoint,1,2
Q4994515,file sharing software,Q18833,Microsoft SharePoint,1,2
Q474157,collaborative software,Q18833,Microsoft SharePoint,1,2
Q22918958,Flat File Content Management System,Q18833,Microsoft SharePoint,0,2
Q7705753,test automation management tool,Q18833,Microsoft SharePoint,0,3
Q107415,Group decision support systems,Q18833,Microsoft SharePoint,1,3
Q11244274,SPiDE,Q18833,Microsoft SharePoint,0,3
Q5196736,CuteMX,Q18833,Microsoft SharePoint,1,3
Q6686945,wiki software,Q18833,Microsoft SharePoint,1,3
Q28135300,Workplace from Meta,Q18833,Microsoft SharePoint,0,3
Q6886151,MoSoSo,Q18833,Microsoft SharePoint,0,3
Q12313595,collaborative real-time editor,Q18833,Microsoft SharePoint,1,3
Q6158458,VQWiki,Q18833,Microsoft SharePoint,0,4
Q3407440,wireless router,Q614362,Orange Livebox,1,1
Q1155692,DSL modem,Q614362,Orange Livebox,1,1
Q2424752,product,Q614362,Orange Livebox,1,1
Q11191179,BF-01D,Q614362,Orange Livebox,1,2
Q11228705,L-03E,Q614362,Orange Livebox,1,2
Q2877513,BT Home Hub,Q614362,Orange Livebox,1,2
Q340169,media,Q66175,telex,1,1
Q11033,mass media,Q66175,telex,0,2
Q7189615,physical media,Q66175,telex,0,2
Q6423319,knowledge organization system,Q66175,telex,0,2
Q806880,banner,Q66175,telex,0,2
Q1002697,periodical,Q66175,telex,0,2
Q1640824,inscription,Q66175,telex,0,2
Q386274,emailing,Q66175,telex,0,2
Q354004,audio storage device,Q66175,telex,0,2
Q3631847,voice chat in online gaming,Q66175,telex,0,2
Q3246542,Vexilloid,Q66175,telex,0,2
Q4485156,software feature,Q11288,web server,1,1
Q17155032,software category,Q11288,web server,1,1
Q5439692,Features of Skype,Q11288,web server,0,2
Q6407552,killer feature,Q11288,web server,0,2
Q2392270,anti–email spam techniques,Q11288,web server,0,2
Q21674818,MediaWiki hook,Q11288,web server,0,2
Q1756442,LR parser,Q11288,web server,0,2
Q24839054,sticker,Q11288,web server,0,2
Q459708,features of Firefox,Q11288,web server,0,2
Q4434361,contact list,Q11288,web server,0,2
Q570871,email client,Q11288,web server,0,2
Q48835386,Feed,Q11288,web server,0,2
